"","year","id","ballot","age","childs","sibs","degree","race","sex","region","income16","relig","marital","padeg","madeg","partyid","polviews","happy","partners","grass","zodiac","pres12","wtssall","income_rc","agegrp","ageq","siblings","kids","religion","bigregion","partners_rc","obama"
"1263",2016,1263,2,50,2,4,"High School","White","Male","South Atlantic","$15000 to 17499","Protestant","Divorced",,NA,"Ind,near Rep","Moderate","Not Too Happy","1 Partner","Legal","Taurus",NA,0.478496755745219,"Gt $15000","Age 45-55","Age 49-62","4","2","Protestant","South","1",NA
"1264",2016,1264,3,68,2,4,"High School","White","Female","South Atlantic","$25000 to 29999","Protestant","Widowed","Lt High School","Lt High School","Not Str Democrat","Moderate","Not Too Happy","No Partners","Not Legal","Capricorn",1,0.782181681487619,"Gt $25000","Age 65+","Age 62+","4","2","Protestant","South","0",1
"1265",2016,1265,1,36,0,5,"Junior College","White","Female","South Atlantic","$90000 to $109999","Protestant","Married","Bachelor","Bachelor","Independent","Moderate","Pretty Happy",,NA,"Virgo",2,0.956993511490439,"Gt $90000","Age 35-45","Age 34-49","5","0","Protestant","South",NA,0
"1266",2016,1266,3,77,2,1,"Bachelor","White","Male","South Atlantic","$170000 or over","Protestant","Married","Lt High School","High School","Not Str Republican","Conservative","Not Too Happy","1 Partner","Not Legal","Aries",2,0.956993511490439,"Gt $170000","Age 65+","Age 62+","1","2","Protestant","South","1",0
"1267",2016,1267,2,25,4,1,"Junior College","White","Female","E. Sou. Central","$40000 to 49999","Protestant","Married","High School","Bachelor","Not Str Democrat","Moderate","Very Happy","1 Partner","Not Legal","Taurus",1,0.956993511490439,"Gt $40000","Age 18-35","Age 18-34","1","4+","Protestant","South","1",1
"1268",2016,1268,3,26,0,1,"High School","White","Male","E. Sou. Central","$17500 to 19999","None","Never Married","High School","Bachelor","Strong Democrat","Extremely Liberal","Not Too Happy","5-10 Partners","Legal","Cancer",1,0.478496755745219,"Gt $15000","Age 18-35","Age 18-34","1","0","None","South","4+",1
"1269",2016,1269,2,49,1,4,"High School","White","Female","E. Sou. Central","$30000 to 34999","Protestant","Divorced","High School","High School","Independent","Moderate","Pretty Happy","1 Partner","Legal","Scorpio",,0.478496755745219,"Gt $30000","Age 45-55","Age 34-49","4","1","Protestant","South","1",NA
"1270",2016,1270,3,46,5,7,"High School","White","Female","E. Sou. Central","$30000 to 34999","Protestant","Divorced",,NA,"Ind,near Dem","Liberal","Not Too Happy","1 Partner","Legal","Aries",NA,0.478496755745219,"Gt $30000","Age 45-55","Age 34-49","6+","4+","Protestant","South","1",NA
"1271",2016,1271,1,77,4,7,"Lt High School","White","Female","E. Sou. Central","$8 000 to 9 999","Protestant","Widowed","Lt High School","Lt High School","Strong Republican","Slightly Liberal","Not Too Happy",,NA,"Aries",NA,0.478496755745219,"Gt $0","Age 65+","Age 62+","6+","4+","Protestant","South",NA,NA
"1272",2016,1272,2,30,0,3,"Graduate","White","Female","E. Sou. Central","$130000 to $149999","None","Married","High School","High School","Not Str Democrat","Liberal","Very Happy","3 Partners","Legal","Sagittarius",1,0.956993511490439,"Gt $130000","Age 18-35","Age 18-34","3","0","None","South","3",1
"1273",2016,1273,3,54,2,0,"Bachelor","White","Male","E. Sou. Central","$60000 to 74999","None","Divorced","Lt High School","Lt High School","Strong Democrat","Liberal","Pretty Happy","11-20 Partners","Legal","Virgo",,0.478496755745219,"Gt $60000","Age 45-55","Age 49-62","0","2","None","South","4+",NA
"1274",2016,1274,2,29,3,1,"Lt High School","White","Male","E. Sou. Central","$170000 or over","Catholic","Never Married","High School","High School","Not Str Republican","Moderate","Pretty Happy","3 Partners","Legal","Aries",,0.478496755745219,"Gt $170000","Age 18-35","Age 18-34","1","3","Catholic","South","3",NA
"1275",2016,1275,1,52,0,1,"High School","White","Male","E. Sou. Central","$7 000 to 7 999","Protestant","Never Married","Lt High School",,"Independent","Slightly Liberal","Very Happy",NA,NA,"Aries",NA,0.478496755745219,"Gt $0","Age 45-55","Age 49-62","1","0","Protestant","South",NA,NA
"1276",2016,1276,3,25,4,1,"High School","White","Female","E. Nor. Central","$17500 to 19999","None","Married","High School","High School","Not Str Democrat","Moderate","Not Too Happy","1 Partner","Legal","Gemini",,0.956993511490439,"Gt $15000","Age 18-35","Age 18-34","1","4+","None","Midwest","1",NA
"1277",2016,1277,1,21,4,4,"Lt High School","Other","Female","E. Nor. Central","$22500 to 24999","Catholic","Married",,"Lt High School","Not Str Democrat","Conservative","Pretty Happy",NA,NA,"Sagittarius",NA,0.956993511490439,"Gt $20000","Age 18-35","Age 18-34","4","4+","Catholic","Midwest",NA,NA
"1278",2016,1278,3,42,5,5,"High School","White","Female","E. Nor. Central","$40000 to 49999","Protestant","Married","High School","Lt High School","Strong Republican","Conservative","Pretty Happy","1 Partner","Legal","Cancer",2,0.956993511490439,"Gt $40000","Age 35-45","Age 34-49","5","4+","Protestant","Midwest","1",0
"1279",2016,1279,2,37,2,1,"High School","White","Female","E. Nor. Central","$40000 to 49999","Protestant","Married",,"High School","Strong Republican","Slightly Conservative","Pretty Happy","1 Partner","Legal","Scorpio",2,0.956993511490439,"Gt $40000","Age 35-45","Age 34-49","1","2","Protestant","Midwest","1",0
"1280",2016,1280,1,49,3,2,"Lt High School","White","Female","E. Nor. Central","$20000 to 22499","Protestant","Divorced","Lt High School","Lt High School","Not Str Democrat","Moderate","Not Too Happy",,NA,"Gemini",1,3.82797404596176,"Gt $20000","Age 45-55","Age 34-49","2","3","Protestant","Midwest",NA,1
"1281",2016,1281,3,56,4,3,"High School","White","Female","E. Nor. Central","$110000 to $129999","Protestant","Married","Bachelor",,"Ind,near Rep","Moderate","Pretty Happy","1 Partner","Legal","Libra",3,1.43549026723566,"Gt $110000","Age 55-65","Age 49-62","3","4+","Protestant","Midwest","1",0
"1282",2016,1282,2,30,2,1,"High School","White","Female","E. Nor. Central","$22500 to 24999","Protestant","Separated","High School","High School","Ind,near Dem","Moderate","Pretty Happy","2 Partners","Legal","Cancer",,0.478496755745219,"Gt $20000","Age 18-35","Age 18-34","1","2","Protestant","Midwest","2",NA
"1283",2016,1283,1,67,0,2,"High School","White","Male","E. Nor. Central","$7 000 to 7 999","Catholic","Never Married","High School","Lt High School","Not Str Republican","Slightly Conservative","Pretty Happy",,NA,"Taurus",2,0.478496755745219,"Gt $0","Age 65+","Age 62+","2","0","Catholic","Midwest",NA,0
"1284",2016,1284,3,23,0,2,"Bachelor","White","Female","E. Nor. Central","$12500 to 14999","None","Never Married","High School",,"Independent","Moderate","Pretty Happy","5-10 Partners","Legal","Taurus",NA,0.478496755745219,"Gt $10000","Age 18-35","Age 18-34","2","0","None","Midwest","4+",NA
"1285",2016,1285,2,31,0,2,"Bachelor","White","Male","E. Nor. Central","$35000 to 39999","None","Never Married",,"High School","Not Str Democrat","Slightly Liberal","Pretty Happy","No Partners","Legal","Virgo",1,0.478496755745219,"Gt $35000","Age 18-35","Age 18-34","2","0","None","Midwest","0",1
"1286",2016,1286,2,55,1,7,"High School","White","Male","E. Nor. Central","$50000 to 59999","Protestant","Married",,"Lt High School","Strong Republican","Extremely Conservative","Pretty Happy","3 Partners","Not Legal","Virgo",2,0.956993511490439,"Gt $50000","Age 45-55","Age 49-62","6+","1","Protestant","Midwest","3",0
"1287",2016,1287,3,24,0,1,"High School","White","Female","E. Nor. Central","$90000 to $109999","Protestant","Married","Junior College","Graduate","Strong Republican","Conservative","Pretty Happy","1 Partner","Not Legal",,2,3.12872672595048,"Gt $90000","Age 18-35","Age 18-34","1","0","Protestant","Midwest","1",0
"1288",2016,1288,3,67,3,6,"High School","Black","Male","E. Nor. Central","$8 000 to 9 999","Protestant","Divorced","Lt High School","High School","Strong Democrat","Conservative","Pretty Happy","2 Partners","Legal","Sagittarius",1,0.478496755745219,"Gt $0","Age 65+","Age 62+","6+","3","Protestant","Midwest","2",1
"1289",2016,1289,2,62,1,2,"Lt High School","Black","Female","E. Nor. Central","$40000 to 49999","None","Never Married","High School","High School","Ind,near Dem","Moderate","Pretty Happy","No Partners","Not Legal","Cancer",1,1.56436336297524,"Gt $40000","Age 55-65","Age 49-62","2","1","None","Midwest","0",1
"1290",2016,1290,1,62,1,10,"High School","Black","Female","E. Nor. Central",,"Protestant","Never Married","High School","High School","Strong Democrat","Slightly Liberal","Pretty Happy",NA,NA,"Taurus",1,0.478496755745219,NA,"Age 55-65","Age 49-62","6+","1","Protestant","Midwest",NA,1
"1291",2016,1291,2,23,1,5,"Bachelor","Other","Male","E. Nor. Central","$12500 to 14999","None","Never Married","High School","High School","Strong Democrat","Conservative","Pretty Happy","5-10 Partners",,NA,NA,0.478496755745219,"Gt $10000","Age 18-35","Age 18-34","5","1","None","Midwest","4+",NA
"1292",2016,1292,1,50,1,3,"High School","Black","Male","E. Nor. Central","$110000 to $129999","None","Married","Lt High School","Lt High School","Ind,near Dem","Moderate","Pretty Happy",,NA,"Taurus",1,1.43549026723566,"Gt $110000","Age 45-55","Age 49-62","3","1","None","Midwest",NA,1
"1293",2016,1293,3,54,0,2,"High School","Black","Male","E. Nor. Central","$4 000 to 4 999","None","Never Married",,NA,"Independent","Moderate","Not Too Happy","No Partners","Legal","Libra",NA,0.956993511490439,"Gt $0","Age 45-55","Age 49-62","2","0","None","Midwest","0",NA
"1294",2016,1294,1,58,4,3,"High School","Black","Female","E. Nor. Central","$25000 to 29999","Protestant","Never Married",,"Lt High School","Strong Democrat","Moderate","Not Too Happy",NA,NA,"Libra",1,0.478496755745219,"Gt $25000","Age 55-65","Age 49-62","3","4+","Protestant","Midwest",NA,1
"1295",2016,1295,3,34,1,5,"High School","Black","Female","E. Nor. Central","$5 000 to 5 999","Protestant","Never Married",,"High School","Strong Democrat","Extremely Liberal","Pretty Happy","1 Partner","Legal","Aquarius",1,0.956993511490439,"Gt $0","Age 18-35","Age 18-34","5","1","Protestant","Midwest","1",1
"1296",2016,1296,2,37,2,6,"High School","Black","Female","E. Nor. Central","$25000 to 29999","Protestant","Never Married",,"High School","Ind,near Dem","Liberal","Pretty Happy","1 Partner","Legal","Leo",1,0.478496755745219,"Gt $25000","Age 35-45","Age 34-49","6+","2","Protestant","Midwest","1",1
"1297",2016,1297,1,29,2,1,"High School","Black","Female","E. Nor. Central","$35000 to 39999","Protestant","Never Married","High School","High School","Strong Democrat","Moderate","Pretty Happy",,NA,"Cancer",1,0.478496755745219,"Gt $35000","Age 18-35","Age 18-34","1","2","Protestant","Midwest",NA,1
"1298",2016,1298,2,52,1,1,"Bachelor","White","Female","W. Sou. Central","$90000 to $109999","Christian","Married","High School","High School","Not Str Democrat","Slightly Conservative","Not Too Happy","1 Partner","Not Legal",,NA,0.956993511490439,"Gt $90000","Age 45-55","Age 49-62","1","1","Other","South","1",NA
"1299",2016,1299,2,39,2,1,"Bachelor","White","Female","W. Sou. Central",,"Catholic","Married","High School","High School","Not Str Republican","Conservative","Pretty Happy","1 Partner","Legal","Aries",2,0.956993511490439,NA,"Age 35-45","Age 34-49","1","2","Catholic","South","1",0
"1300",2016,1300,1,70,1,3,"Bachelor","White","Female","W. Sou. Central","$90000 to $109999","Protestant","Married","Lt High School","Lt High School","Strong Republican","Conservative","Very Happy",,NA,"Aquarius",2,0.956993511490439,"Gt $90000","Age 65+","Age 62+","3","1","Protestant","South",NA,0
"1301",2016,1301,3,73,2,2,"Junior College","White","Female","W. Sou. Central","$35000 to 39999","Catholic","Divorced","Lt High School","Bachelor","Not Str Republican","Moderate","Not Too Happy","No Partners","Legal","Taurus",2,0.956993511490439,"Gt $35000","Age 65+","Age 62+","2","2","Catholic","South","0",0
"1302",2016,1302,2,31,0,1,"Graduate","White","Female","W. Sou. Central","$170000 or over","Protestant","Never Married","High School","High School","Not Str Republican","Slightly Conservative","Pretty Happy","No Partners","Legal","Sagittarius",2,1.43549026723566,"Gt $170000","Age 18-35","Age 18-34","1","0","Protestant","South","0",0
"1303",2016,1303,3,25,1,5,"High School","White","Female","W. Sou. Central","$20000 to 22499","Christian","Married",,"High School","Not Str Democrat","Moderate","Pretty Happy","1 Partner","Legal","Virgo",NA,0.956993511490439,"Gt $20000","Age 18-35","Age 18-34","5","1","Other","South","1",NA
"1304",2016,1304,3,62,1,6,"High School","White","Male","W. Sou. Central","$25000 to 29999","None","Divorced","Lt High School","Lt High School","Not Str Democrat","Extremely Conservative","Not Too Happy","1 Partner","Legal","Libra",,0.782181681487619,"Gt $25000","Age 55-65","Age 49-62","6+","1","None","South","1",NA
"1305",2016,1305,3,66,7,7,"Junior College","Other","Male","W. Sou. Central","$17500 to 19999","Protestant","Divorced","Lt High School","Lt High School","Strong Democrat","Liberal","Very Happy","No Partners","Legal","Scorpio",,0.478496755745219,"Gt $15000","Age 65+","Age 62+","6+","4+","Protestant","South","0",NA
"1306",2016,1306,3,65,7,7,"Lt High School","White","Female","W. Sou. Central","$35000 to 39999","Catholic","Divorced","Lt High School",,"Not Str Democrat","Moderate","Very Happy","1 Partner","Legal","Aries",NA,0.478496755745219,"Gt $35000","Age 55-65","Age 62+","6+","4+","Catholic","South","1",NA
"1307",2016,1307,1,58,2,7,"High School","White","Male","W. Sou. Central","$1 000 to 2 999","Protestant","Never Married","High School","High School","Strong Democrat","Liberal","Pretty Happy",,NA,"Cancer",1,0.478496755745219,"Gt $0","Age 55-65","Age 49-62","6+","2","Protestant","South",NA,1
"1308",2016,1308,3,65,4,6,"Lt High School","Other","Female","W. Sou. Central","$4 000 to 4 999","Catholic","Divorced",,"Lt High School","Strong Democrat","Slightly Liberal","Not Too Happy","1 Partner","Legal","Aquarius",1,0.478496755745219,"Gt $0","Age 55-65","Age 62+","6+","4+","Catholic","South","1",1
"1309",2016,1309,2,57,0,10,"High School","White","Male","W. Sou. Central","$10000 to 12499","None","Widowed",,NA,"Strong Republican","Moderate","Very Happy","1 Partner","Legal","Taurus",NA,0.956993511490439,"Gt $10000","Age 55-65","Age 49-62","6+","0","None","South","1",NA
"1310",2016,1310,1,57,5,9,"Lt High School","Other","Male","W. Sou. Central","$3 000 to 3 999","Catholic","Married","Lt High School","Lt High School","Ind,near Dem","Slightly Conservative","Very Happy",,NA,"Scorpio",NA,0.956993511490439,"Gt $0","Age 55-65","Age 49-62","6+","4+","Catholic","South",NA,NA
"1311",2016,1311,3,30,1,0,"High School","White","Male","W. Sou. Central","$30000 to 34999","Protestant","Never Married","High School",,"Not Str Republican","Conservative","Pretty Happy","1 Partner","Not Legal","Sagittarius",1,0.956993511490439,"Gt $30000","Age 18-35","Age 18-34","0","1","Protestant","South","1",1
"1312",2016,1312,2,26,0,1,"High School","White","Female","W. Sou. Central","$60000 to 74999","None","Never Married","Bachelor","High School","Not Str Democrat","Moderate","Pretty Happy","1 Partner","Legal","Gemini",,0.956993511490439,"Gt $60000","Age 18-35","Age 18-34","1","0","None","South","1",NA
"1313",2016,1313,2,28,4,7,"Lt High School","Black","Female","W. Sou. Central","$1 000 to 2 999","Catholic","Separated",,"Lt High School","Independent","Moderate","Very Happy","No Partners","Not Legal","Pisces",NA,0.956993511490439,"Gt $0","Age 18-35","Age 18-34","6+","4+","Catholic","South","0",NA
"1314",2016,1314,1,58,4,13,"High School","White","Male","W. Sou. Central","$8 000 to 9 999","Catholic","Married","Lt High School","Lt High School","Independent","Moderate","Pretty Happy",,NA,"Cancer",NA,0.956993511490439,"Gt $0","Age 55-65","Age 49-62","6+","4+","Catholic","South",NA,NA
"1315",2016,1315,2,77,4,9,"Lt High School","White","Male","W. Sou. Central","$17500 to 19999","Catholic","Married","Lt High School","Lt High School","Not Str Democrat","Moderate","Very Happy","1 Partner","Not Legal","Scorpio",,0.956993511490439,"Gt $15000","Age 65+","Age 62+","6+","4+","Catholic","South","1",NA
"1316",2016,1316,3,39,0,4,"High School","White","Female","W. Sou. Central","$60000 to 74999","Catholic","Never Married","Bachelor","High School","Ind,near Rep","Moderate","Very Happy","1 or More, # Unknown","Legal","Aries",,1.56436336297524,"Gt $60000","Age 35-45","Age 34-49","4","0","Catholic","South",NA,NA
"1317",2016,1317,3,67,0,2,"Bachelor","White","Male","E. Nor. Central","$40000 to 49999","Protestant","Divorced",,"High School","Not Str Republican","Conservative","Pretty Happy","1 Partner","Not Legal","Scorpio",2,0.478496755745219,"Gt $40000","Age 65+","Age 62+","2","0","Protestant","Midwest","1",0
